M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_Sales,Date
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Monday,0.0,2018-07-23
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,7,Monday,1.0,2018-07-23
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7,8,Monday,3.0,2018-07-23
0.0,0.34,0.0,1.0,1.0,0.0,0.0,1.0,2018,7,9,Monday,3.34,2018-07-23
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,2018,7,10,Monday,2.3,2018-07-23
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,11,Monday,1.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,7,12,Monday,1.0,2018-07-23
1.34,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7,13,Monday,4.34,2018-07-23
1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2018,7,14,Monday,8.0,2018-07-23
0.0,0.34,1.0,2.0,0.0,0.0,0.0,0.0,2018,7,15,Monday,3.34,2018-07-23
2.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,2018,7,16,Monday,3.1,2018-07-23
0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2018,7,17,Monday,3.0,2018-07-23
0.0,0.117,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,18,Monday,1.117,2018-07-23
2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2018,7,19,Monday,7.0,2018-07-23
0.0,0.066,0.0,0.0,0.0,0.0,0.0,1.0,2018,7,20,Monday,1.066,2018-07-23
1.34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,21,Monday,3.34,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Monday,0.0,2018-07-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,8,Tuesday,0.0,2018-07-24
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,9,Tuesday,0.34,2018-07-24
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,7,10,Tuesday,2.0,2018-07-24
2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,7,11,Tuesday,4.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,12,Tuesday,0.0,2018-07-24
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,13,Tuesday,2.0,2018-07-24
1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,2018,7,14,Tuesday,14.0,2018-07-24
1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2018,7,15,Tuesday,5.0,2018-07-24
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,16,Tuesday,1.0,2018-07-24
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,17,Tuesday,2.0,2018-07-24
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,18,Tuesday,1.0,2018-07-24
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,19,Tuesday,2.0,2018-07-24
0.34,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2018,7,20,Tuesday,5.34,2018-07-24
1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2018,7,21,Tuesday,8.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Tuesday,0.0,2018-07-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Wednesday,0.0,2018-07-25
4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2018,7,8,Wednesday,7.0,2018-07-25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,9,Wednesday,1.0,2018-07-25
0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2018,7,10,Wednesday,6.0,2018-07-25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,11,Wednesday,1.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,12,Wednesday,0.0,2018-07-25
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2018,7,13,Wednesday,4.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,14,Wednesday,0.0,2018-07-25
0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,15,Wednesday,0.34,2018-07-25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,16,Wednesday,1.0,2018-07-25
0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2018,7,17,Wednesday,3.0,2018-07-25
0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,2018,7,18,Wednesday,1.34,2018-07-25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,19,Wednesday,1.0,2018-07-25
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,20,Wednesday,3.0,2018-07-25
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2018,7,21,Wednesday,6.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Wednesday,0.0,2018-07-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Thursday,0.0,2018-07-26
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,7,8,Thursday,2.0,2018-07-26
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,7,9,Thursday,2.0,2018-07-26
1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2018,7,10,Thursday,5.0,2018-07-26
1.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,2018,7,11,Thursday,12.0,2018-07-26
0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,7,12,Thursday,1.33,2018-07-26
0.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,13,Thursday,3.33,2018-07-26
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,7,14,Thursday,2.0,2018-07-26
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,15,Thursday,1.0,2018-07-26
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,16,Thursday,2.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,17,Thursday,0.0,2018-07-26
0.0,0.33,0.0,2.0,0.0,0.0,0.0,1.0,2018,7,18,Thursday,3.33,2018-07-26
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,19,Thursday,3.0,2018-07-26
0.0,0.167,0.0,2.0,1.0,0.0,0.0,1.0,2018,7,20,Thursday,4.167,2018-07-26
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,21,Thursday,3.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Thursday,0.0,2018-07-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Friday,0.0,2018-07-27
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,8,Friday,1.0,2018-07-27
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,9,Friday,1.0,2018-07-27
0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2018,7,10,Friday,5.0,2018-07-27
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,7,11,Friday,2.0,2018-07-27
0.34,0.0,0.0,3.4,1.0,0.0,0.0,0.0,2018,7,12,Friday,4.74,2018-07-27
1.0,0.34,0.0,1.0,1.0,0.0,0.0,0.0,2018,7,13,Friday,3.34,2018-07-27
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,7,14,Friday,2.0,2018-07-27
0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,2018,7,15,Friday,8.0,2018-07-27
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,16,Friday,2.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,17,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,7,18,Friday,1.0,2018-07-27
0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2018,7,19,Friday,8.0,2018-07-27
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2018,7,20,Friday,3.0,2018-07-27
1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2018,7,21,Friday,5.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Friday,0.0,2018-07-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Saturday,0.0,2018-07-28
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,8,Saturday,1.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,9,Saturday,0.0,2018-07-28
1.0,0.34,0.0,0.0,1.0,0.0,0.0,1.0,2018,7,10,Saturday,3.34,2018-07-28
2.0,0.33,0.0,8.5,3.0,0.0,0.0,0.0,2018,7,11,Saturday,13.83,2018-07-28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,7,12,Saturday,3.0,2018-07-28
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,13,Saturday,3.0,2018-07-28
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,14,Saturday,1.0,2018-07-28
0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2018,7,15,Saturday,3.0,2018-07-28
2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,16,Saturday,6.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,17,Saturday,0.0,2018-07-28
0.0,0.34,0.0,2.0,1.0,0.0,0.0,0.0,2018,7,18,Saturday,3.34,2018-07-28
0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2018,7,19,Saturday,7.0,2018-07-28
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,7,20,Saturday,3.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,21,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Saturday,0.0,2018-07-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,8,Sunday,0.0,2018-07-29
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,9,Sunday,1.0,2018-07-29
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,10,Sunday,1.0,2018-07-29
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,7,11,Sunday,2.0,2018-07-29
1.5,1.67,0.0,0.0,0.0,1.0,0.0,0.0,2018,7,12,Sunday,4.17,2018-07-29
0.0,0.0,0.1,2.0,1.0,0.0,0.0,0.0,2018,7,13,Sunday,3.1,2018-07-29
0.0,1.34,0.0,1.0,2.0,0.0,0.0,1.0,2018,7,14,Sunday,5.34,2018-07-29
1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,7,15,Sunday,4.0,2018-07-29
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7,16,Sunday,3.0,2018-07-29
0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,17,Sunday,0.34,2018-07-29
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,18,Sunday,1.0,2018-07-29
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,19,Sunday,1.0,2018-07-29
0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2018,7,20,Sunday,4.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,21,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Sunday,0.0,2018-07-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Monday,0.0,2018-07-30
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,7,8,Monday,3.0,2018-07-30
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,9,Monday,2.0,2018-07-30
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,7,10,Monday,2.0,2018-07-30
0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2018,7,11,Monday,4.0,2018-07-30
0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2018,7,12,Monday,8.0,2018-07-30
0.0,0.33,0.0,1.0,1.0,0.0,0.0,0.0,2018,7,13,Monday,2.33,2018-07-30
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7,14,Monday,3.0,2018-07-30
1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2018,7,15,Monday,6.0,2018-07-30
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2018,7,16,Monday,2.0,2018-07-30
0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2018,7,17,Monday,7.0,2018-07-30
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2018,7,18,Monday,6.0,2018-07-30
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,19,Monday,4.0,2018-07-30
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,7,20,Monday,3.0,2018-07-30
0.0,0.0,0.3,2.0,0.0,1.0,0.0,0.0,2018,7,21,Monday,3.3,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Monday,0.0,2018-07-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,1,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,2,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,3,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,4,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,5,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,6,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,7,Tuesday,0.0,2018-07-31
0.0,1.33,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,8,Tuesday,2.33,2018-07-31
0.33,0.066,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,9,Tuesday,0.396,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,10,Tuesday,0.0,2018-07-31
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,11,Tuesday,1.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,7,12,Tuesday,1.0,2018-07-31
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,13,Tuesday,2.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,14,Tuesday,0.0,2018-07-31
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,15,Tuesday,2.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,16,Tuesday,0.0,2018-07-31
0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2018,7,17,Tuesday,4.0,2018-07-31
2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2018,7,18,Tuesday,12.0,2018-07-31
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018,7,19,Tuesday,3.0,2018-07-31
2.0,1.34,0.0,1.0,1.0,0.0,0.0,1.0,2018,7,20,Tuesday,6.34,2018-07-31
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,21,Tuesday,1.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,22,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,23,Tuesday,0.0,2018-07-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,0,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,1,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,2,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,3,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,4,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,5,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,6,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,7,Wednesday,1.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,8,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,9,Wednesday,2.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,10,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2018,8,11,Wednesday,3.0,2018-08-01
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,12,Wednesday,1.0,2018-08-01
0.0,1.34,0.0,6.0,5.0,0.0,0.0,2.0,2018,8,13,Wednesday,14.34,2018-08-01
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2018,8,14,Wednesday,2.0,2018-08-01
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,15,Wednesday,2.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,8,16,Wednesday,1.0,2018-08-01
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,17,Wednesday,1.0,2018-08-01
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,8,18,Wednesday,2.0,2018-08-01
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2018,8,19,Wednesday,4.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,8,20,Wednesday,1.0,2018-08-01
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,8,21,Wednesday,2.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,22,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,23,Wednesday,0.0,2018-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,0,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,1,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,2,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,3,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,4,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,5,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,6,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,7,Thursday,0.0,2018-08-02
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,8,8,Thursday,1.0,2018-08-02
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,8,9,Thursday,1.0,2018-08-02
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2018,8,10,Thursday,3.0,2018-08-02
0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,11,Thursday,1.34,2018-08-02
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,8,12,Thursday,2.0,2018-08-02
